2 周 发现 瘤体 缓慢
， 肿瘤 较 密实 ，
肿瘤 体积 较 对照组 明显
较 对照组 明显 变小 ，
实验组 瘤体重 约 （ 2.68
瘤 体重 约 （ 4.68
瘤 体重 明显 低于 对照组
实验组 抑瘤率 约 42.7% 。
对比 无 明显 差异 （
裸鼠 体重 基本 保持 平稳
与 对照组 比较 差异 无
Blank 肝脏 可见 大片 凝固性
灶 质地 较 硬 ，
例 均 发现 肝内 新生
只 动物 发现 新生 灶
灶 边缘 或 附近 ，
， 质地 较 硬 ，
Blank DSA 显示 ， 肿瘤
， 肿瘤 多数 由 左肝
血 ， 少数 右肝 动脉
紊乱 ， 部分 可 见血池
， 部分 可 见血池 。
肿瘤 血管 有时 可被 瘤体
、 破坏 或 成 抱
动脉 造影 显示 Ⅲ型 和
颈外 动脉 主要 包括 上颌
的 供血 主要 来自 其
侵入 眶内 或 前 颅底
早期 即可 显示 肿瘤 的
肿瘤 有 明显 均 一
染色 ， 部分 形成 血窦
Blank 需要 指出 的 是
， JNA 可 伴有 动
时 出现 多 支 回流
并 提前 显示 。 Blank
患者 多诉有 轻度 胀痛 ，
造影 ， 可 见 肿瘤 血管
血管 染色 明显 减少 ，
未 见 明显 显示 ，
见 明显 显示 ， 截断
CT 扫描 显示 瘤体 为
、 不 可 压缩 ，
完整 且 较 厚 。
作用 的 研究 Blank Blank
动脉 造影 显示 ， 肝左
动脉 造影 显示 肝左 、
动脉 造影 显示 ， 肝
， 肝 左右 动脉 远端
3 d 可 见 肝细胞 体积
肝细胞 坏死 轻微 ， 可
轻微 ， 可 见 点状 坏死
汇 管区 可 见 大量 炎
可 见 大量 炎 细胞
d 后 可 见 肝细胞 水肿
14d 后 可 见 肝细胞 炎性
汇 管区 之间 ， 2
中央 静脉 之间 出现 互相
炎性 细胞 明显 减少 。
21d 后 可 见 肝细胞 黏液
未 见 明显 改变 。
栓塞 前 比较 无 明显
比较 无 明显 差异 （
的 实验 研究 Blank Blank
CT 检查 显示 支架 位置
无 受阻 表现 ， 双
大小 无 明显 差异 。
CT 检查 显示 支架 位置
侧 肾脏 明显 缩小 （
腔 无 明显 变窄 ，
， 光镜 提示 腹 主动脉
主动脉 内膜 轻度 增厚 ，
细胞 数量 稍 增多 （
， 光镜 提示 腹 主动脉
覆膜 侧 明显 ， 中
， 电镜 提示 主动 脉裸
数量 无 明显 变化 。
， 电镜 提示 腹 主动
， 核体积 较 大 ，
弹力 纤维 明显 减少 。
扫描 电镜 提示 支架 内
内 表面 完全 内皮化 ，
折点 内侧 可 见 表面 裂隙
无 腐蚀 表现 （ 图
溶栓 治疗 急性 肾 梗死
白色 和 或 红色 血栓
血流 均 明显 增加 （
1~3d 腰痛 基本 消失 ，
的 应用 研究 Blank Blank
患者 大出血 或 阴道 不规则
病理 检查 可见 有 坏死
时 出血量 约 为 200 ~
胚胎 月份 较 大 ，
超声 检查 发现 病灶 缩小
供 仍 较 丰富 ，
， 月经量 较 前 无
前 无 明显 变化 。
、 一 过 性 闭经
闭经 等 严重 并发症 。
子宫 动脉 明显 增粗 、
扭曲 ； 发现 宫腔 内侧
宫腔 内侧 相当于 胎盘 植入
的 血窦 或 血湖 ，
在 造影 数 分钟 后
、 MRI 提示 的 位置
子宫 前倾 或 后倾 位置
后 造影 显示 子宫 动脉
血 供 完全 阻断 ，
Blank MRI 可 清楚 地
清楚 地 显示 胎盘 位置
， 增强 可 提供 更
提供 更 多 诊断 信息
患者 大出血 或 阴道 不规则
均 无 严重 并发症 ，
、 经期 较 术前 无
术前 无 明显 变化 。
Blank Blank 部分 患者 1
增加 ， 多 为 植入 胎盘
栓塞 等 严重 并发症 。
各 项 观察 指标 、
情况 进行 比较 。 Blank
组 间 比较 差异 无
的 情况 比较 ， A组
均 胎盘 完全 清除 时间
例 ， 主要 表现 为
， 主要 表现 为 月经 量
量 减少 或 闭经 ，
， 经 比较 A 组
感染 发生率 较 B 组
B 组 明显 减少 。
中央部 偏下 可 见 一直 径
一直 径 约 在 2~7cm
染色 ， 部分 可 见
， 部分 可 见 局限性 充血
2 例 可 见 子宫 动静
2 例 可 见 阴部 内
仅 有 少量 暗红色 陈旧性
血β-hCG 呈 明显 下降 趋势
清出 组织 约 10 ~
因 病灶 较 大 且
大 且 明显 凸出 浆膜层
组织 ， 部分 病例 回报
回报 伴有 少量 子宫 平滑肌
为 持续性 或 间歇性 ，
间歇性 ， 可以 忍受 ，
2~5d 均 基本 缓解 。
复查 超声 提示 子宫 大小
月经 量 较 前 略
较 前 略 有 减少
DSA 的 主要 征象 为
动脉 早期 可 见 周边 部位
血窦 与 较 大 的 血管 湖影
中心 逐渐 显示 更 多
显示 更 多 的 血窦
的 血窦 或 血管湖 ，
血管 造影 显示 的 部位
的 血窦 完全 闭塞 ，
动脉 干 完全 闭塞 （
Blank Blank 根据 世界 卫生
肿瘤 疗效 评价 标准 ：
， 缩小 或 增大 均
血 减少 或 消失 ，
后 缓解 或 消失 。
疼痛 ， 绝大多数 可以 耐受
， 绝大多数 可以 耐受 ，
） ； 绝大多数 患者 持续
~ 5d一 过 性 全身
Blank 肝功能 轻度 异常 7
肝坏死 等 严重 并发症 。
影像 学 表现 及 多中心
及 多中心 观察 子宫 动脉
栓塞 治疗 近期 疗效 Blank
39.8% ） 可 见 同 侧
Blank DSA 能 清楚 显示
能 清楚 显示 子宫 动脉
） ， 提示 对 侧
投照 为 显示 子宫 动脉
单 侧 或 双侧 子宫
动脉 主干 明显 增粗 、
结构 ， 称 毛线团 征
染色 清晰 显示 瘤体 的
静脉 瘘 表现 。 Blank
症状 减轻 或 消失 。
的 实验 研究 Blank Blank
出血 均 可 控制 ；
消融 范围 明显 大于 Ⅰ
中 均 可 见 较 大
可 见 较 大 面积
中 尚 可 见 部分 残存
可 见 部分 残存 脾脏
组织 ， 主要 位于 小
均匀 、 完全 ， 且
， 且 可 见 较 多
可 见 较 多 的 细胞核 碎片
组织 周边 可 见 较 明显
可 见 较 明显 的
见 较 明显 的 炎性
动脉 期 主要 表现 为
期 主要 表现 为 肿瘤 血管
呈 均匀 或 不均匀 结节
不均匀 结节 或 团 块状
Blank 瘤体 较 大 时
肝实质 期 大部分 可 见
期 大部分 可 见 肿瘤 染色
再次 造影 显示 碘油 明显
显示 碘油 明显 沉积 。
， 表面 较 光滑 ，
灰白色 ， 部分 瘤灶 中心
组织 内有 较 多 的 坏 死区
胞 质 较 少 ，
， 间质 较 少 ，
瘤细胞 异型 明显 ， 病理性
B 组 观察 肿瘤 组织
团 内 可 见 较 治疗前
可 见 较 治疗前 明显
较 治疗前 明显 增多 的
大 片状 或 多个 小
片状 或 多个 小 片状
死区 ， 大部分 瘤细胞 核
， A组 可见 间质 血管
周围 有 较多 炎症 细胞
中 表达 较 强 ，
呈 棕黄色 或 棕褐色 染色
肿瘤 微血管 稀少 ， VEGF
组织 及 邻近 间质 内
表达 均 较 单纯 TACE
、 对照组 明显 减低 ，
组较 对照组 稍 显 增高 。
差异 无 明显 统计学 意义
PS 均有 明显 降低 ，
B 组 较 A组 明显
较 A组 明显 增高 （
Blank Blank 将 介入 治疗
， 结果 显示 B 组
图像 配准 研究 Blank Blank
Blank Blank 根据 最终 配准
实验 结果 表明 在 局部
， 曲线 呈现 出 较
呈现 出 较 好 的
Blank Blank 根据 最终 配准
的 结果 表明 ， 导航
3mm ， 最 大为 3.257mm
两 两 比较 的 P值
误差 不 应 大于 5mm
定位 误差 应 小于 3mm
结果 中 可以 看出 本 方法
45 岁 左右 的 绝经期
组化 也 提示 维族 患者
汉族 ， 提示 维族 中
中 有 很 大 一 部分 为 非
乳腺癌 ， 可能 对 内分泌
Blank 本 研究 也 对
检验 ， 发现 ER 与
的 一致性 较 好 ，
虽 有 一定 程度 负 相关
Kappa 值 较 低 （
Blank 本 研究 对 60
， 故 研究 总计 纳入
测序 长度 约 为 15000bp ，
15000bp ， 发现 了 44
是 新 发现 的 低频
未 曾 报道 （ 表
Blank 新 发现 的 14
Blank Blank 根据 前期 的
结果 ， 按照 每个 SNP
位点 中 至少 有 1
杂 合子 或 纯 合子
合子 得到 验证 的 原则
都 得到 验证 ） ，
原因 无法 验证 ， 位点
中 未 发现 缺失 。
民族 中 发现 3 种
3 种 常见 的 单倍型 （
化学 结果 提示 （ 图
阳性 染色 主要 位于 细胞质
转染 了 多个 Id1 小
， Id1-siRNA 可 显著 下调
RT-PCR 检测 可见 ， 在
检测 结果 提示 ， 与
Id1-siRNA 细胞 可 显著 抑制
MMP-9 的 含量 越 低
法 结果 提示 （ 图
染色 结果 表明 ， SGC
的 表达 较 SGC 7901
Westernblot 结果 提示 ， 成瘤
的 实验 研究 Blank Blank
Westernblot 结果 显示 特异 干扰
h 效果 比较 理想 （
刮擦 实验 显示 ， MAD2
细胞 迁移 较 对照组 明显
较 对照组 明显 ， 间接
， 间接 表明 MAD2 对
迁移 有 明显 抑制 作用
Transwell 实验 显示 ， MAD2
的 能力 明显 大于 对照组
， 间接 表明 MAD2 蛋白
MAD2 蛋白 可 抑制 食管癌
细胞 的 相对 存活率 （
4 ） 可 看出 ，
） 可 看出 ， 5-FU
CDDP 均 可以 明显 抑制
均 可以 明显 抑制 空白
Blank 本 研究 检测 了
组 细胞 显示 了 强大
形成 了 大量 克隆 。
得到 了 很 好 的 重复
镜 下 观察 到 细胞质
乳腺组 阳性率 最 低 ，
IDC 组 最 高 。
两 两 比较 ： 各
两 两 比较 ： 除
， 结果 显示 ， 在
Blank Blank 多 房 性囊性
Blank 肉眼 观察 肿瘤 与
， 内部 多个 分隔 将
多个 分隔 将 其 分为
分隔 无 明显 的 实性
Blank 镜下 可 见 纤维 组织
被覆 单层 或 多层 透明
核仁 不 明显 ， 核分裂
， 无 明显 坏死 改变
临床 疗效 观察 Blank Blank
， 但 可 耐受 ，
Ⅱ级 以上 急性 不良 反应
Ⅱ级 以上 急性 不良 反应
不良 反应 较 3D-CRT 组
的 实验 研究 Blank Blank
Blank Blank 一定 浓度 的
作用 越 明显 。 Blank
Blank Blank 一定 浓度 MS-275
染色 ， 可 特异性 标记
末端 ， 观察 到 MS-275
荧光 显微镜 观察 各组 均
最强 ， 约 占 细胞
半定量 结果 显示 ： EX-T3737-M03
空白 对照组 比较 ， Eca-109
表达 水平 明显 增加 （
空白 对照组 比较 ， MT-3
水平 无 明显 变化 （
表达 水平 明显 增加 （
空白 对照组 比较 ， MT-1E
水平 无 明显 变化 （
MTT 结果 显示 ： EX-T3737-M03
各组 相 比较 ， 能
比较 ， 能 明显 抑制
， 能 明显 抑制 食管癌
对照组 相 比较 ， 细胞
情况 无 明显 变化 （
检测 结果 显示 ： EX-T3737-M03
组 相 比较 ， 其
细胞 比例 明显 增多 （
细胞 比例 明显 减少 （
且 凋亡率 明显 增加 （
对照组 相 比较 ， 其
均 无 明显 变化 （
相关 分析 得出 两 者
） ， 明显 高于 高分化
未 见 明显 转移 灶
HE 染色 证实 为 导管
Blank Blank 将 3 例
Blank Blank 将 CD24+CD44+ 细胞
， 12d 左右 将 细胞
12d 左右 将 细胞 传代
细胞 仍 能 悬浮 球状
Blank Blank 将 CD24+CD44+ 细胞
背部 ， 观察 小鼠 成
表达 ， 发现 CD24+CD44 +
的 表达 较 CD24-CD44 -
2 条 约 340bp （
， 与 预期 大小 相符
， 最终 可 获得 终
电泳 ， 发现 纯化 复性
2 种 相对 分子 质量
经 Westernblot 证实 2 条带
Blank Blank 根据 毛细管 电泳
细胞 存活率 呈现 时间 和
示 ， 当 蛋白 药物
底物 ， 可 通过 检测
） ， 表明 AuroraB 激酶
药物 浓度 之间 对 AuroraB
左移 ， 表明 其 强度
相比 ， 当 蛋白 浓度
Blank Blank 说明 TATm-Survivin （
量 均 明显 增强 ，
的 药物 之间 差异 无
检测 结果 显示 （ 图
， 其 相对 灰度 值为
） ， 明显 弱于 未
转染 组 之间 比较 差异
组 之间 比较 差异 无
89.5% ， 证实 RORαmiRNA 转染
， 本 研究 针对 ROR
Blank 结果 显示 ， 相比
增殖 活性 明显 增加 。
） ， 明显 高于 为
Blank 这些 发现 证实 ，
这些 发现 证实 ， 一定
证实 ， 一定 水平 的
α 表达 可 抑制 肿瘤
0.20 ） 明显 高于 DADS
44.4% ） 明显 降低 （
Blank Blank 说明 抑制 ROR
作用 ， 提示 ROR α
细胞 均 可 见 绿色 荧光
表达 ， 证明 转染 成功
在 实验组 可见 阳性 表达
抑制 率 明显 高于 阴性
） μmol/L 较 空白 组
期 细胞 明显 高于 加药前
呈 梭形 或 三角形 ，
呈 圆形 或 椭圆形 ，
的 细胞 相对 增长 缓慢
生长 状态 较 差 ，
差 ， 可 见到 明显
可 见到 明显 的 细胞凋亡
改变 ， 表现 为 细胞 体积
， 见 少量 细胞 变圆
浓缩 ， 少许 漂浮 细胞
24h ， 大部分 贴壁 细胞
， 出现 大量 细胞 碎片
细胞 产生 较 弱 的
细胞 产生 很 强 的 蓝光 染色
， 着色 较 重 ，
改变 ， 提示 塞来昔布 能
提示 塞来昔布 能 诱导 宫颈癌
细胞凋亡 趋于 明显 ， 呈
两 两 比较 ， 差异
） ， 观察 到 典型
梯度 ， 表明 塞来昔布 能
表明 塞来昔布 能 诱导 HeLa
Blank Blank 当 塞来昔布 浓度
DNA 梯度 明显 增加 ，
增加 ， 说明 其 作用
Blank 本 研究 共 纳入
病例 对照 研究 。 Blank
病例 对照 研究 6 篇
病例 对照 研究 2 篇
病例 对照 研究 5 篇
对 各 研究 结果 进行
各 文献 研究 结果 间
， 无 明显 异质性 ，
Blank Blank 研究 结果 显示
研究 结果 显示 ， 14
为 ： 多 食 蔬菜
Blank 对 研究 中 宫颈癌
， 并 比较 其 结果
， 结果 发现 除 饮茶
均 相差 不 大 ， Meta
Meta 分析 结论 无 较
结论 无 较 大 变化
机制 的 研究 Blank Blank
显微镜 下 观察 发现 ，
下 观察 发现 ， Jeko-1
Jeko-1 细胞 明显 皱缩 ，
MTT法 检测 发现 ， 地
作用 越 明显 （ 图
100 μmol/L 之间 差异 无
两 者 之间 差异 均
他 滨 可以 使 Jeko-1
10 μmol/L 之间 差异 无
两 两 之间 差异 均
Blank 结果 显示 随着 药物
浓度 升高 或 处理 时间
情况 ， 发现 剪切 caspase3
蛋白 水平 明显 增高 ，
表达 量 明显 下降 ，
作用 更 明显 （ 图
实验 结果 发现 ： Jeko-1
甲基化 作用 较 高 浓度
） 更加 明显 （ 图
， 本 研究 对 人骨
组 中 较 好 的
块 胶 之间 的 蛋白质
进行 统计学 比较 ， 从中
， 从中 发现 13 个
分析 后 发现 的 13
其 结果 验证 了 双向
化学 结果 显示 ： 在
中 均 可 见 c-FLIP 的
表达 ， 主要 位于 细胞质
SCC 组 可 表现 为
组 可 表现 为 棕褐色 ，
组织 则 几乎 无 c-FLIP
90.6% ， 明显 高于 正常
的 患者 主要 是 BD组
46.9% ， 明显 高于 对照组
转移 有 明显 相关性 ，
荧光 细胞 数 ， 重复
的 细胞 数 / 普通
的 细胞 数 ） ×
Blank 结果 显示 ， 当
显示 ， 当 DNA （
效率 即 可 达到 90%
μmol/L 即 表现 出 抑制 效应
作用 越来越 明显 。 Blank
Blank 但 当 其 浓度
随机 序列 表现 出 显著 的
作用 ， 说明 当 浓度
， 说明 当 浓度 >
组 4 可 见 较 多
可 见 较 多 的 凋亡 细胞
的 凋亡率 明显 高于 前
后 ， 根据 AnnexinV-FITC 细胞凋亡
试剂 盒 说明 ， 用
的 凋亡率 明显 高于 前
24 h 观察 细胞 迁移
细胞 出现 明显 的 迁移
获得 长 约 1200 bp
位点 ， 将 该 片段
经 测序 验证 ， 证实
验证 ， 证实 其 为人
， 然后 将 野生 型
Blank Blank 将 构建 好
Westernblot 检测 证实 了 不同
蛋白 都 可以 表达 （
Blank 为 研究 野生 型
